,ENSEMBLE,REAL,ZONE,REGION,BULK_OIL,PORE_OIL,HCPV_OIL,STOIIP_OIL
315,iter-2,53,MidReek,2,0.0,0.0,0.0,0.0
316,iter-2,53,LowerReek,1,130541350.47,27014953.91,22319725.33,14037562.86
317,iter-2,53,LowerReek,2,0.0,0.0,0.0,0.0
318,iter-2,54,UpperReek,1,266785583.67,46849307.97,36624481.95,23034264.99
319,iter-2,54,UpperReek,2,0.0,0.0,0.0,0.0
320,iter-2,54,MidReek,1,189635722.64,36536614.63,30062385.64,18907160.47
321,iter-2,54,MidReek,2,0.0,0.0,0.0,0.0
322,iter-2,54,LowerReek,1,133843435.78,29261900.38,24634538.81,15493420.37
323,iter-2,54,LowerReek,2,0.0,0.0,0.0,0.0
324,iter-2,55,UpperReek,1,280588549.27,49113536.13,38315550.2,24097829.91
325,iter-2,55,UpperReek,2,0.0,0.0,0.0,0.0
326,iter-2,55,MidReek,1,197274323.41,37835420.02,30945227.71,19462407.03
327,iter-2,55,MidReek,2,0.0,0.0,0.0,0.0
328,iter-2,55,LowerReek,1,132567565.57,26856555.44,21993088.7,13832131.03
329,iter-2,55,LowerReek,2,0.0,0.0,0.0,0.0
330,iter-2,56,UpperReek,1,297346921.37,48194890.24,36029232.84,22659894.49
331,iter-2,56,UpperReek,2,0.0,0.0,0.0,0.0
332,iter-2,56,MidReek,1,202076633.2,39499263.31,31613277.92,19882564.4
333,iter-2,56,MidReek,2,0.0,0.0,0.0,0.0
334,iter-2,56,LowerReek,1,115375577.12,24736968.54,20677162.81,13004504.69
335,iter-2,56,LowerReek,2,0.0,0.0,0.0,0.0
336,iter-2,57,UpperReek,1,287989852.96,49879429.77,38233045.53,24045940.18
337,iter-2,57,UpperReek,2,0.0,0.0,0.0,0.0
338,iter-2,57,MidReek,1,190205923.42,38793662.74,32227006.92,20268557.47
339,iter-2,57,MidReek,2,0.0,0.0,0.0,0.0
340,iter-2,57,LowerReek,1,126648239.46,26849478.35,22574810.3,14197993.66
341,iter-2,57,LowerReek,2,0.0,0.0,0.0,0.0
342,iter-2,58,UpperReek,1,272744825.39,45873923.95,35834975.67,22537720.17
343,iter-2,58,UpperReek,2,0.0,0.0,0.0,0.0
344,iter-2,58,MidReek,1,205516968.37,38610515.02,30839688.57,19396030.23
345,iter-2,58,MidReek,2,0.0,0.0,0.0,0.0
346,iter-2,58,LowerReek,1,120933821.26,24945774.63,20396230.88,12827817.95
347,iter-2,58,LowerReek,2,0.0,0.0,0.0,0.0
348,iter-2,59,UpperReek,1,279303706.11,49339719.73,38766370.13,24381364.45
349,iter-2,59,UpperReek,2,0.0,0.0,0.0,0.0
350,iter-2,59,MidReek,1,210983497.8,42358526.72,35087984.06,22067914.13
351,iter-2,59,MidReek,2,0.0,0.0,0.0,0.0
352,iter-2,59,LowerReek,1,122946314.9,26525203.02,22161557.17,13938086.04
353,iter-2,59,LowerReek,2,0.0,0.0,0.0,0.0
354,iter-2,60,UpperReek,1,288642566.51,49202012.45,38803181.11,24404516.01
355,iter-2,60,UpperReek,2,0.0,0.0,0.0,0.0
356,iter-2,60,MidReek,1,191479138.59,37373298.11,30030221.04,18886931.16
357,iter-2,60,MidReek,2,0.0,0.0,0.0,0.0
358,iter-2,60,LowerReek,1,134457925.54,27102476.2,22447521.73,14117937.96
359,iter-2,60,LowerReek,2,0.0,0.0,0.0,0.0
360,iter-2,61,UpperReek,1,282166106.5,45432723.99,34597616.4,21759506.81
361,iter-2,61,UpperReek,2,0.0,0.0,0.0,0.0
362,iter-2,61,MidReek,1,191890633.29,35195828.01,27865815.34,17525669.73
363,iter-2,61,MidReek,2,0.0,0.0,0.0,0.0
364,iter-2,61,LowerReek,1,124457945.23,25658575.55,21247319.84,13363094.02
365,iter-2,61,LowerReek,2,0.0,0.0,0.0,0.0
366,iter-2,62,UpperReek,1,284331881.73,49598617.0,39013501.88,24536793.23
367,iter-2,62,UpperReek,2,0.0,0.0,0.0,0.0
368,iter-2,62,MidReek,1,210264337.47,39716057.27,32155446.93,20223551.2
369,iter-2,62,MidReek,2,0.0,0.0,0.0,0.0
370,iter-2,62,LowerReek,1,129120412.32,28506708.54,24127579.89,15174578.29
371,iter-2,62,LowerReek,2,0.0,0.0,0.0,0.0
372,iter-2,63,UpperReek,1,280375031.28,45554128.3,34674902.23,21808114.24
373,iter-2,63,UpperReek,2,0.0,0.0,0.0,0.0
374,iter-2,63,MidReek,1,188064000.78,37050355.68,30114388.25,18939866.51
375,iter-2,63,MidReek,2,0.0,0.0,0.0,0.0
376,iter-2,63,LowerReek,1,127657532.51,26940025.39,22401353.42,14088901.29
377,iter-2,63,LowerReek,2,0.0,0.0,0.0,0.0
378,iter-2,64,UpperReek,1,270281781.69,44172893.93,33396204.02,21003901.55
379,iter-2,64,UpperReek,2,0.0,0.0,0.0,0.0
380,iter-2,64,MidReek,1,208274470.65,42493656.84,34963998.59,21989935.86
381,iter-2,64,MidReek,2,0.0,0.0,0.0,0.0
382,iter-2,64,LowerReek,1,144488754.7,30038769.32,25117087.75,15796910.27
383,iter-2,64,LowerReek,2,0.0,0.0,0.0,0.0
384,iter-2,65,UpperReek,1,276676501.43,45632095.91,35282874.69,22190486.85
385,iter-2,65,UpperReek,2,0.0,0.0,0.0,0.0
386,iter-2,65,MidReek,1,195339170.43,38424361.62,31171643.61,19604806.97
387,iter-2,65,MidReek,2,0.0,0.0,0.0,0.0
388,iter-2,65,LowerReek,1,124700683.92,27323431.21,22669816.07,14257745.72
389,iter-2,65,LowerReek,2,0.0,0.0,0.0,0.0
390,iter-2,66,UpperReek,1,253563376.82,42949784.5,33273740.63,20926880.55
391,iter-2,66,UpperReek,2,0.0,0.0,0.0,0.0
392,iter-2,66,MidReek,1,213179553.01,41791060.89,34244258.44,21537269.11
393,iter-2,66,MidReek,2,0.0,0.0,0.0,0.0
394,iter-2,66,LowerReek,1,136436851.39,29606444.1,24928714.3,15678436.41
395,iter-2,66,LowerReek,2,0.0,0.0,0.0,0.0
396,iter-2,67,UpperReek,1,265212096.29,46541727.64,36748469.54,23112244.61
397,iter-2,67,UpperReek,2,0.0,0.0,0.0,0.0
398,iter-2,67,MidReek,1,202871396.08,40927988.24,34127935.23,21464109.85
399,iter-2,67,MidReek,2,0.0,0.0,0.0,0.0
400,iter-2,67,LowerReek,1,133506790.15,27460831.53,22604513.1,14216674.66
401,iter-2,67,LowerReek,2,0.0,0.0,0.0,0.0
402,iter-2,68,UpperReek,1,288395616.42,46774389.05,35157721.22,22111773.98
403,iter-2,68,UpperReek,2,0.0,0.0,0.0,0.0
404,iter-2,68,MidReek,1,210101964.39,42767979.94,35005230.74,22015868.03
405,iter-2,68,MidReek,2,0.0,0.0,0.0,0.0
406,iter-2,68,LowerReek,1,130466396.1,29314014.89,24717458.36,15545571.03
407,iter-2,68,LowerReek,2,0.0,0.0,0.0,0.0
408,iter-2,69,UpperReek,1,290251049.39,51027880.86,41368390.24,26017855.06
409,iter-2,69,UpperReek,2,0.0,0.0,0.0,0.0
410,iter-2,69,MidReek,1,207451201.46,41454619.66,33684768.88,21185388.88
411,iter-2,69,MidReek,2,0.0,0.0,0.0,0.0
412,iter-2,69,LowerReek,1,132299245.64,28578688.31,24041507.97,15120445.01
413,iter-2,69,LowerReek,2,0.0,0.0,0.0,0.0
414,iter-2,70,UpperReek,1,291849557.13,49510538.0,37544286.44,23612758.37
415,iter-2,70,UpperReek,2,0.0,0.0,0.0,0.0
416,iter-2,70,MidReek,1,219081508.53,39843528.81,31574308.37,19858055.25
417,iter-2,70,MidReek,2,0.0,0.0,0.0,0.0
418,iter-2,70,LowerReek,1,138588841.13,28994505.59,24215826.64,15230079.39
419,iter-2,70,LowerReek,2,0.0,0.0,0.0,0.0
420,iter-2,71,UpperReek,1,257816002.03,42498480.68,32538443.84,20464429.75
421,iter-2,71,UpperReek,2,0.0,0.0,0.0,0.0
422,iter-2,71,MidReek,1,189483786.81,38472671.02,31509528.19,19817313.0
423,iter-2,71,MidReek,2,0.0,0.0,0.0,0.0
424,iter-2,71,LowerReek,1,122296083.79,27939295.67,23871351.17,15013428.16
425,iter-2,71,LowerReek,2,0.0,0.0,0.0,0.0
426,iter-2,72,UpperReek,1,245726658.79,44945959.38,36417973.99,22904385.77
427,iter-2,72,UpperReek,2,0.0,0.0,0.0,0.0
428,iter-2,72,MidReek,1,207166800.26,42363439.72,34807735.95,21891657.46
429,iter-2,72,MidReek,2,0.0,0.0,0.0,0.0
430,iter-2,72,LowerReek,1,127807984.14,28968857.66,24471526.32,15390896.8
431,iter-2,72,LowerReek,2,0.0,0.0,0.0,0.0
432,iter-2,73,UpperReek,1,295953138.51,48851644.72,37167528.7,23375803.83
433,iter-2,73,UpperReek,2,0.0,0.0,0.0,0.0
434,iter-2,73,MidReek,1,204661782.96,39753425.49,32172842.88,20234492.04
435,iter-2,73,MidReek,2,0.0,0.0,0.0,0.0
436,iter-2,73,LowerReek,1,126085337.62,27807728.88,23234055.71,14612613.41
437,iter-2,73,LowerReek,2,0.0,0.0,0.0,0.0
438,iter-2,74,UpperReek,1,284318542.74,45435126.46,34779476.12,21873883.99
439,iter-2,74,UpperReek,2,0.0,0.0,0.0,0.0
440,iter-2,74,MidReek,1,203497187.44,40395455.67,32467054.55,20419530.82
441,iter-2,74,MidReek,2,0.0,0.0,0.0,0.0
442,iter-2,74,LowerReek,1,121800986.18,26145289.25,21954579.99,13807911.71
443,iter-2,74,LowerReek,2,0.0,0.0,0.0,0.0
444,iter-2,75,UpperReek,1,272673161.37,47021755.43,37075045.2,23317638.1
445,iter-2,75,UpperReek,2,0.0,0.0,0.0,0.0
446,iter-2,75,MidReek,1,206556159.67,37958489.91,30059881.81,18905585.73
447,iter-2,75,MidReek,2,0.0,0.0,0.0,0.0
448,iter-2,75,LowerReek,1,131413985.17,27757531.9,22868647.8,14382797.12
449,iter-2,75,LowerReek,2,0.0,0.0,0.0,0.0
450,iter-2,76,UpperReek,1,277282767.29,46392425.02,35420226.69,22276871.76
451,iter-2,76,UpperReek,2,0.0,0.0,0.0,0.0
452,iter-2,76,MidReek,1,210347844.87,38936390.84,30498359.06,19181357.58
453,iter-2,76,MidReek,2,0.0,0.0,0.0,0.0
454,iter-2,76,LowerReek,1,127527627.46,26356312.81,21882711.89,13762711.65
455,iter-2,76,LowerReek,2,0.0,0.0,0.0,0.0
456,iter-2,77,UpperReek,1,279697477.69,45689785.78,34289870.4,21565955.87
457,iter-2,77,UpperReek,2,0.0,0.0,0.0,0.0
458,iter-2,77,MidReek,1,191165701.78,36356436.27,28776467.14,18098406.71
459,iter-2,77,MidReek,2,0.0,0.0,0.0,0.0
460,iter-2,77,LowerReek,1,118231726.93,24393053.74,20153704.18,12675285.44
461,iter-2,77,LowerReek,2,0.0,0.0,0.0,0.0
462,iter-2,78,UpperReek,1,267470901.76,46241663.21,36033617.88,22662652.38
463,iter-2,78,UpperReek,2,0.0,0.0,0.0,0.0
464,iter-2,78,MidReek,1,202142265.08,39178715.3,31739420.09,19961899.1
465,iter-2,78,MidReek,2,0.0,0.0,0.0,0.0
466,iter-2,78,LowerReek,1,130140207.77,28515611.14,24052041.03,15127069.58
467,iter-2,78,LowerReek,2,0.0,0.0,0.0,0.0
468,iter-2,79,UpperReek,1,275823231.29,45514329.82,35062329.89,22051779.44
469,iter-2,79,UpperReek,2,0.0,0.0,0.0,0.0
470,iter-2,79,MidReek,1,193416395.12,39147148.36,32172097.46,20234023.22
471,iter-2,79,MidReek,2,0.0,0.0,0.0,0.0
472,iter-2,79,LowerReek,1,129056077.89,27964537.17,23590310.91,14836673.28
473,iter-2,79,LowerReek,2,0.0,0.0,0.0,0.0
474,iter-2,80,UpperReek,1,284013290.6,47037931.2,34501477.12,21699041.85
475,iter-2,80,UpperReek,2,0.0,0.0,0.0,0.0
476,iter-2,80,MidReek,1,208384228.85,42771149.68,35227106.14,22155412.3
477,iter-2,80,MidReek,2,0.0,0.0,0.0,0.0
478,iter-2,80,LowerReek,1,132131180.16,29673380.99,25308354.05,15917203.53
479,iter-2,80,LowerReek,2,0.0,0.0,0.0,0.0
480,iter-2,81,UpperReek,1,275257597.24,46708950.26,36005768.74,22645137.2
481,iter-2,81,UpperReek,2,0.0,0.0,0.0,0.0
482,iter-2,81,MidReek,1,204376347.88,39584053.91,31832643.9,20020530.42
483,iter-2,81,MidReek,2,0.0,0.0,0.0,0.0
484,iter-2,81,LowerReek,1,131138818.57,28336730.65,23710632.52,14912347.24
485,iter-2,81,LowerReek,2,0.0,0.0,0.0,0.0
486,iter-2,82,UpperReek,1,270646590.99,44263394.67,33104773.94,20820612.19
487,iter-2,82,UpperReek,2,0.0,0.0,0.0,0.0
488,iter-2,82,MidReek,1,197895447.45,39886324.62,33009081.34,20760428.17
489,iter-2,82,MidReek,2,0.0,0.0,0.0,0.0
490,iter-2,82,LowerReek,1,129488081.31,27981707.33,23248748.5,14621854.16
491,iter-2,82,LowerReek,2,0.0,0.0,0.0,0.0
492,iter-2,83,UpperReek,1,292287620.89,50150726.47,38286134.23,24079329.31
493,iter-2,83,UpperReek,2,0.0,0.0,0.0,0.0
494,iter-2,83,MidReek,1,196616782.64,37703336.1,29950428.04,18836746.88
495,iter-2,83,MidReek,2,0.0,0.0,0.0,0.0
496,iter-2,83,LowerReek,1,134167129.52,27155277.06,22154952.06,13933931.88
497,iter-2,83,LowerReek,2,0.0,0.0,0.0,0.0
498,iter-2,84,UpperReek,1,275239025.15,43597073.8,32218386.6,20263135.89
499,iter-2,84,UpperReek,2,0.0,0.0,0.0,0.0
500,iter-2,84,MidReek,1,208355003.88,38480203.29,30830353.55,19390159.14
501,iter-2,84,MidReek,2,0.0,0.0,0.0,0.0
502,iter-2,84,LowerReek,1,122653896.12,26705076.53,22397166.22,14086267.83
503,iter-2,84,LowerReek,2,0.0,0.0,0.0,0.0
504,iter-2,85,UpperReek,1,277674455.49,51304128.62,40677701.1,25583459.38
505,iter-2,85,UpperReek,2,0.0,0.0,0.0,0.0
506,iter-2,85,MidReek,1,202214160.0,39152666.09,31663013.63,19913844.72
507,iter-2,85,MidReek,2,0.0,0.0,0.0,0.0
508,iter-2,85,LowerReek,1,120534636.96,24602165.3,19870130.51,12496937.22
509,iter-2,85,LowerReek,2,0.0,0.0,0.0,0.0
510,iter-2,86,UpperReek,1,278509167.9,48199331.14,37744495.78,23738676.2
511,iter-2,86,UpperReek,2,0.0,0.0,0.0,0.0
512,iter-2,86,MidReek,1,190358475.06,38698198.62,32007616.24,20130575.91
513,iter-2,86,MidReek,2,0.0,0.0,0.0,0.0
514,iter-2,86,LowerReek,1,123706268.23,25302007.0,20688796.37,13011821.4
515,iter-2,86,LowerReek,2,0.0,0.0,0.0,0.0
516,iter-2,87,UpperReek,1,282727293.02,43403131.65,33357339.66,20979458.56
517,iter-2,87,UpperReek,2,0.0,0.0,0.0,0.0
518,iter-2,87,MidReek,1,201750705.97,40347567.03,33109200.64,20823396.28
519,iter-2,87,MidReek,2,0.0,0.0,0.0,0.0
520,iter-2,87,LowerReek,1,125875857.69,27919419.28,23794350.01,14964999.75
521,iter-2,87,LowerReek,2,0.0,0.0,0.0,0.0
522,iter-2,88,UpperReek,1,258444013.0,45432318.87,36055786.94,22676595.18
523,iter-2,88,UpperReek,2,0.0,0.0,0.0,0.0
524,iter-2,88,MidReek,1,207834501.66,40328943.36,32622150.43,20517075.4
525,iter-2,88,MidReek,2,0.0,0.0,0.0,0.0
526,iter-2,88,LowerReek,1,122710165.06,25813721.9,21319439.66,13408452.39
527,iter-2,88,LowerReek,2,0.0,0.0,0.0,0.0
528,iter-2,89,UpperReek,1,262008821.56,44246171.21,34754377.56,21858098.72
529,iter-2,89,UpperReek,2,0.0,0.0,0.0,0.0
530,iter-2,89,MidReek,1,209075111.64,41140611.02,33813026.65,21266054.14
531,iter-2,89,MidReek,2,0.0,0.0,0.0,0.0
532,iter-2,89,LowerReek,1,137629104.32,28437032.77,23231670.56,14611113.32
533,iter-2,89,LowerReek,2,0.0,0.0,0.0,0.0
534,iter-2,90,UpperReek,1,275283592.45,49413216.74,39286461.64,24708466.02
535,iter-2,90,UpperReek,2,0.0,0.0,0.0,0.0
536,iter-2,90,MidReek,1,214851415.3,40741502.48,32767555.32,20608525.01
537,iter-2,90,MidReek,2,0.0,0.0,0.0,0.0
538,iter-2,90,LowerReek,1,126594753.02,27129007.27,22682973.87,14266021.06
539,iter-2,90,LowerReek,2,0.0,0.0,0.0,0.0
540,iter-2,91,UpperReek,1,252914405.86,44556685.39,35459064.33,22301297.95
541,iter-2,91,UpperReek,2,0.0,0.0,0.0,0.0
542,iter-2,91,MidReek,1,206913131.69,40386494.41,32804238.04,20631595.91
543,iter-2,91,MidReek,2,0.0,0.0,0.0,0.0
544,iter-2,91,LowerReek,1,132969791.1,26521385.47,21776073.44,13695643.44
545,iter-2,91,LowerReek,2,0.0,0.0,0.0,0.0
546,iter-2,92,UpperReek,1,265215036.49,43301512.51,33670922.55,21176680.49
547,iter-2,92,UpperReek,2,0.0,0.0,0.0,0.0
548,iter-2,92,MidReek,1,201161750.11,38604884.58,31254859.14,19657143.78
549,iter-2,92,MidReek,2,0.0,0.0,0.0,0.0
550,iter-2,92,LowerReek,1,126462045.85,28310839.95,24128996.11,15175469.0
551,iter-2,92,LowerReek,2,0.0,0.0,0.0,0.0
552,iter-2,93,UpperReek,1,268931648.24,43201356.07,33371016.85,20988060.56
553,iter-2,93,UpperReek,2,0.0,0.0,0.0,0.0
554,iter-2,93,MidReek,1,206593940.42,39893678.7,32431488.19,20397162.05
555,iter-2,93,MidReek,2,0.0,0.0,0.0,0.0
556,iter-2,93,LowerReek,1,133163010.15,27646748.51,22567896.5,14193645.36
557,iter-2,93,LowerReek,2,0.0,0.0,0.0,0.0
558,iter-2,94,UpperReek,1,271219893.92,44636116.76,34646451.99,21790221.01
559,iter-2,94,UpperReek,2,0.0,0.0,0.0,0.0
560,iter-2,94,MidReek,1,197438648.32,38235966.64,31194465.9,19619160.62
561,iter-2,94,MidReek,2,0.0,0.0,0.0,0.0
562,iter-2,94,LowerReek,1,134949548.8,27462088.28,22492295.43,14146097.51
563,iter-2,94,LowerReek,2,0.0,0.0,0.0,0.0
564,iter-2,95,UpperReek,1,282430569.03,44269774.94,33268481.04,20923572.64
565,iter-2,95,UpperReek,2,0.0,0.0,0.0,0.0
566,iter-2,95,MidReek,1,200430547.8,41478254.24,34541165.56,21724003.13
567,iter-2,95,MidReek,2,0.0,0.0,0.0,0.0
568,iter-2,95,LowerReek,1,130914970.92,28497287.32,24103719.97,15159572.06
569,iter-2,95,LowerReek,2,0.0,0.0,0.0,0.0
570,iter-2,96,UpperReek,1,282331119.07,45456279.3,34487695.07,21690373.89
571,iter-2,96,UpperReek,2,0.0,0.0,0.0,0.0
572,iter-2,96,MidReek,1,200924962.25,39092996.47,31047078.16,19526463.92
573,iter-2,96,MidReek,2,0.0,0.0,0.0,0.0
574,iter-2,96,LowerReek,1,118716075.74,25415063.46,21382383.38,13448039.64
575,iter-2,96,LowerReek,2,0.0,0.0,0.0,0.0
576,iter-2,97,UpperReek,1,273300103.12,44640055.45,33348003.33,20973586.65
577,iter-2,97,UpperReek,2,0.0,0.0,0.0,0.0
578,iter-2,97,MidReek,1,195681502.54,39269845.58,32308759.95,20319974.47
579,iter-2,97,MidReek,2,0.0,0.0,0.0,0.0
580,iter-2,97,LowerReek,1,129019600.26,27849147.82,23609847.22,14848960.26
581,iter-2,97,LowerReek,2,0.0,0.0,0.0,0.0
582,iter-2,98,UpperReek,1,275376395.24,48241315.91,37767472.11,23753126.72
583,iter-2,98,UpperReek,2,0.0,0.0,0.0,0.0
584,iter-2,98,MidReek,1,197040498.37,38742000.94,31739770.32,19962119.36
585,iter-2,98,MidReek,2,0.0,0.0,0.0,0.0
586,iter-2,98,LowerReek,1,129362450.49,28239207.45,23710259.36,14912112.56
587,iter-2,98,LowerReek,2,0.0,0.0,0.0,0.0
588,iter-2,99,UpperReek,1,271277606.15,47288578.81,37410133.4,23528385.4
589,iter-2,99,UpperReek,2,0.0,0.0,0.0,0.0
590,iter-2,99,MidReek,1,201297166.54,40323253.15,32592452.43,20498397.41
591,iter-2,99,MidReek,2,0.0,0.0,0.0,0.0
592,iter-2,99,LowerReek,1,125002548.4,25368400.67,20539187.46,12917727.75
593,iter-2,99,LowerReek,2,0.0,0.0,0.0,0.0
0,iter-3,0,UpperReek,1,279461778.42,49297272.3,39011248.95,24535376.29
1,iter-3,0,UpperReek,2,0.0,0.0,0.0,0.0
2,iter-3,0,MidReek,1,190144890.56,38040753.41,31015595.25,19506663.35
3,iter-3,0,MidReek,2,0.0,0.0,0.0,0.0
4,iter-3,0,LowerReek,1,121390434.39,25430055.05,21115511.08,13280195.42
5,iter-3,0,LowerReek,2,0.0,0.0,0.0,0.0
6,iter-3,1,UpperReek,1,274124147.64,49047665.19,39312801.29,24725031.85
7,iter-3,1,UpperReek,2,0.0,0.0,0.0,0.0
8,iter-3,1,MidReek,1,190972677.68,38121118.67,31057597.45,19533079.83
9,iter-3,1,MidReek,2,0.0,0.0,0.0,0.0
10,iter-3,1,LowerReek,1,120982004.04,25034527.73,20529796.73,12911821.62
11,iter-3,1,LowerReek,2,0.0,0.0,0.0,0.0
12,iter-3,2,UpperReek,1,293651889.75,49553576.01,38734666.04,24361424.78
13,iter-3,2,UpperReek,2,0.0,0.0,0.0,0.0
14,iter-3,2,MidReek,1,192587295.82,37527540.91,30001700.92,18868993.98
15,iter-3,2,MidReek,2,0.0,0.0,0.0,0.0
16,iter-3,2,LowerReek,1,120659863.65,24147841.9,19904200.89,12518365.13
17,iter-3,2,LowerReek,2,0.0,0.0,0.0,0.0
18,iter-3,3,UpperReek,1,273021041.89,45149351.38,35211307.81,22145476.24
19,iter-3,3,UpperReek,2,0.0,0.0,0.0,0.0
20,iter-3,3,MidReek,1,201300367.38,39519456.39,31999330.0,20125364.45
21,iter-3,3,MidReek,2,0.0,0.0,0.0,0.0
22,iter-3,3,LowerReek,1,123370789.12,25651256.54,21040771.95,13233189.68
23,iter-3,3,LowerReek,2,0.0,0.0,0.0,0.0
24,iter-3,4,UpperReek,1,281563279.27,46206512.45,35767174.04,22495077.64
25,iter-3,4,UpperReek,2,0.0,0.0,0.0,0.0
26,iter-3,4,MidReek,1,194985424.72,37749762.78,30498618.66,19181520.85
27,iter-3,4,MidReek,2,0.0,0.0,0.0,0.0
28,iter-3,4,LowerReek,1,127084248.25,26532750.3,22035657.52,13858903.87
29,iter-3,4,LowerReek,2,0.0,0.0,0.0,0.0
30,iter-3,5,UpperReek,1,271624598.13,46414886.55,36459781.5,22930679.8
31,iter-3,5,UpperReek,2,0.0,0.0,0.0,0.0
32,iter-3,5,MidReek,1,190766408.04,37711578.29,30812038.53,19378640.26
33,iter-3,5,MidReek,2,0.0,0.0,0.0,0.0
34,iter-3,5,LowerReek,1,124628078.02,26855427.36,22608327.06,14219073.38
35,iter-3,5,LowerReek,2,0.0,0.0,0.0,0.0
36,iter-3,6,UpperReek,1,288790672.22,49218939.84,38123660.62,23977144.64
37,iter-3,6,UpperReek,2,0.0,0.0,0.0,0.0
38,iter-3,6,MidReek,1,191210637.61,38173044.53,31114886.36,19569110.59
39,iter-3,6,MidReek,2,0.0,0.0,0.0,0.0
40,iter-3,6,LowerReek,1,121048963.01,25992009.65,21801788.12,13711816.2
41,iter-3,6,LowerReek,2,0.0,0.0,0.0,0.0
42,iter-3,7,UpperReek,1,276877172.31,47208882.7,37289211.21,23452333.71
43,iter-3,7,UpperReek,2,0.0,0.0,0.0,0.0
44,iter-3,7,MidReek,1,189848620.36,36436996.69,29323358.3,18442363.4
45,iter-3,7,MidReek,2,0.0,0.0,0.0,0.0
46,iter-3,7,LowerReek,1,122381157.42,26069510.98,21788427.38,13703413.22
47,iter-3,7,LowerReek,2,0.0,0.0,0.0,0.0
48,iter-3,8,UpperReek,1,276656866.44,44080452.77,34264022.59,21549699.38
49,iter-3,8,UpperReek,2,0.0,0.0,0.0,0.0
50,iter-3,8,MidReek,1,199944280.41,38487609.65,30982478.54,19485835.24
51,iter-3,8,MidReek,2,0.0,0.0,0.0,0.0
52,iter-3,8,LowerReek,1,122064604.04,25358664.0,21372237.91,13441658.84
53,iter-3,8,LowerReek,2,0.0,0.0,0.0,0.0
54,iter-3,9,UpperReek,1,270902802.51,47825726.99,37374316.94,23505859.32
55,iter-3,9,UpperReek,2,0.0,0.0,0.0,0.0
56,iter-3,9,MidReek,1,196727468.3,38915004.58,31784957.12,19990538.73
57,iter-3,9,MidReek,2,0.0,0.0,0.0,0.0
58,iter-3,9,LowerReek,1,125068330.77,26639610.99,22348156.68,14055444.22
59,iter-3,9,LowerReek,2,0.0,0.0,0.0,0.0
60,iter-3,10,UpperReek,1,277103512.25,46926772.8,36828316.65,23162462.92
61,iter-3,10,UpperReek,2,0.0,0.0,0.0,0.0
62,iter-3,10,MidReek,1,199768106.05,38522741.05,30664295.99,19285720.43
63,iter-3,10,MidReek,2,0.0,0.0,0.0,0.0
64,iter-3,10,LowerReek,1,128535806.55,27621861.55,23146571.17,14557591.69
65,iter-3,10,LowerReek,2,0.0,0.0,0.0,0.0
66,iter-3,11,UpperReek,1,283872087.63,47379086.13,36561251.16,22994497.2
67,iter-3,11,UpperReek,2,0.0,0.0,0.0,0.0
68,iter-3,11,MidReek,1,195429161.26,37677826.08,30226666.0,19010481.44
69,iter-3,11,MidReek,2,0.0,0.0,0.0,0.0
70,iter-3,11,LowerReek,1,122606473.02,26329671.58,22098159.11,13898213.04
71,iter-3,11,LowerReek,2,0.0,0.0,0.0,0.0
72,iter-3,12,UpperReek,1,279942958.32,48364905.3,37582398.31,23636728.1
73,iter-3,12,UpperReek,2,0.0,0.0,0.0,0.0
74,iter-3,12,MidReek,1,200375096.98,39473341.2,31715661.17,19946956.37
75,iter-3,12,MidReek,2,0.0,0.0,0.0,0.0
76,iter-3,12,LowerReek,1,129831781.85,26610561.63,21628889.88,13603075.17
77,iter-3,12,LowerReek,2,0.0,0.0,0.0,0.0
78,iter-3,13,UpperReek,1,277664706.46,49639630.36,39890852.23,25088585.89
79,iter-3,13,UpperReek,2,0.0,0.0,0.0,0.0
80,iter-3,13,MidReek,1,200371769.36,39357134.73,32095002.71,20185535.96
81,iter-3,13,MidReek,2,0.0,0.0,0.0,0.0
82,iter-3,13,LowerReek,1,124420170.85,25060595.09,20715496.59,13028614.0
83,iter-3,13,LowerReek,2,0.0,0.0,0.0,0.0
84,iter-3,14,UpperReek,1,281435369.96,51483056.65,41352610.85,26007930.92
85,iter-3,14,UpperReek,2,0.0,0.0,0.0,0.0
86,iter-3,14,MidReek,1,205759878.94,41012696.68,33338038.17,20967319.26
87,iter-3,14,MidReek,2,0.0,0.0,0.0,0.0
88,iter-3,14,LowerReek,1,121104708.05,25150936.52,20707166.69,13023375.06
89,iter-3,14,LowerReek,2,0.0,0.0,0.0,0.0
90,iter-3,15,UpperReek,1,280541767.51,50517476.08,39570966.79,24887400.08
91,iter-3,15,UpperReek,2,0.0,0.0,0.0,0.0
92,iter-3,15,MidReek,1,201929551.93,39714724.7,32464697.46,20418048.38
93,iter-3,15,MidReek,2,0.0,0.0,0.0,0.0
94,iter-3,15,LowerReek,1,123349937.0,25983558.82,21725354.11,13663744.49
95,iter-3,15,LowerReek,2,0.0,0.0,0.0,0.0
96,iter-3,16,UpperReek,1,271707258.83,46780366.95,36775869.17,23129477.08
97,iter-3,16,UpperReek,2,0.0,0.0,0.0,0.0
98,iter-3,16,MidReek,1,200270454.72,37891636.2,30852347.8,19403992.0
99,iter-3,16,MidReek,2,0.0,0.0,0.0,0.0
100,iter-3,16,LowerReek,1,125479307.43,25346383.73,20997265.91,13205827.39
